url,query,annotation
data/quic360/train/images/36271075675_5cb4bc83b8_f.jpg,weather,"The sky is almost completely blue, crossed by only a few contrails high overhead."
data/quic360/train/images/2999696552_935695cde8_o.jpg,weather,The weather seems crisp and cool with the people wearing coats and hats and there are no clouds in the sky.
data/quic360/train/images/3334311756_4239bf40e7_k.jpg,weather,The sky is blue and there's a few white clouds roaming. It looks like it hasn't rain.
data/quic360/train/images/30754156824_e61b3d7ea7_o.jpg,weather,The weather in the area appears to be completely clear.
data/quic360/train/images/50541284211_e2fb45b5c9_o.jpg,trees,"Very low evergreen trees, almost shrublike in appearance can be seen growing nearby. They have very dark foliage and grow like mounds."
data/quic360/train/images/3225842945_6503e1084b_o.jpg,people,The station has some people waiting at the platforms as they are waiting for their next train.
data/quic360/train/images/31852733175_1173768324_o.jpg,paintings,"There is a painting on the brick wall, underneath a stained-glass window. It has many colors that are muted, rather than being very bright."
data/quic360/train/images/50493705607_16ac907e03_f.jpg,interior,This is the interior of a grand church. There are columns and archs and windows all reflecting a lush golden light around the interior.
data/quic360/train/images/29620006146_7d4b4724d8_o.jpg,people,There is a balding man in blue shirt and a woman in dark clothes and hair in bun. They are looking at one of the rock formations.
data/quic360/train/images/2048029282_6bb72698a8_o.jpg,street,A barren dirt and rocky path cut thru both sides of prairie. It curves around and goes by some buildings.
data/quic360/train/images/49022195773_07a7a12845_o.jpg,people,The people that are standing aorund are all wearing casual clothing and appear to be tourists.
data/quic360/train/images/50333140646_692d727107_o.jpg,trees,The outdoor indicate be a forest with different types of trees
data/quic360/train/images/39179123090_1d400830fb_f.jpg,plants,"Pink flowered shrubs grow in this area, planted in various areas, their flowers are profuse, and they seem healthy."
data/quic360/train/images/4707806288_aef7c36ea1_o.jpg,weather,There is a thick overcast above. The clouds are very gray and looks like it can rain at any moment.
data/quic360/train/images/48606944013_5567a0a45a_o.jpg,weather,"Wholly blue skies lie above here. No cloud can be seen, sunny skies abound. No rain is coming and it's likely to be dry all day here."
data/quic360/train/images/2395293239_b5c588c2b0_k.jpg,paintings,There are two paintings on a yellow wall next to a set of glass doors.
data/quic360/train/images/29438732231_1bd07ed3b4_o.jpg,location,"The visitors are at the Grand Canyon. The sides of the canyon have striation layers of light, medium, and dark bands."
data/quic360/train/images/30813172567_b382cbd6b9_o.jpg,trees,"Though we have missed most of the best color of the fall, this early winter or late fall scene still gives us deep and interesting yellow and browns from deciduous trees here."
data/quic360/train/images/3804250940_2424fbbdcb_k.jpg,trees,The small plots of land between homes is sprouted with tall trees that extend beyond the heights of the one story homes that line along this neighborhood road.
data/quic360/train/images/46954436575_0187272edf_o.jpg,weather,ITS CLEARLY SHOW ITS SUMMER SEASON SINCE THE SUN IS RISING
data/quic360/train/images/4219886355_41b1d153cc_o.jpg,paintings,Several different renaissance style paintings featuring different people are decorating the beige colored hotel walls
data/quic360/train/images/5717998383_73a6079b45_k.jpg,landscape,"This is a hilly desert area, with lots of hills and pine trees."
data/quic360/train/images/1020401664_0492ec546a_o.jpg,building,"From the perspective pictured, the car featured is parallel parked on a quiet street side next to a tall, dark brick building with no light gleaming through the windows."
data/quic360/train/images/5629017562_d3533ccff2_o.jpg,plants,"Yellow daffodils (narcissus) are seen growing in a bed in springtime here. The leaves are blue green, blossoms are a fading type of egg yolk yellow."
data/quic360/train/images/31674188955_e44cf5d745_h.jpg,building,There are very tall commercial skyscrapers in the background with lots of windows and lights on.
data/quic360/train/images/23919738588_be4398e251_f.jpg,plants,"Very small dying shrubs grow near the sea, struggling against the likely salt air, to survive, they appear mostly brown and dying though."
data/quic360/train/images/40368861143_0210e755a1_o.jpg,weather,The sky is blue and barely and clouds are visible. The sun is shining down on the ground.
data/quic360/train/images/27626433250_91cee62173_o.jpg,small objects,"Some of the the people having hiking equipment. They have helmets on, glasses, and camera tripods on hill."
data/quic360/train/images/36510805430_5b7d857e34_o.jpg,what they are doing,"The man here has stopped the car, pulled over, to take in a lovely sunset in the west, falling with colors of orange, yellow and various hues."
data/quic360/train/images/1865924060_fa0d15b07e_k.jpg,trees,"There is a stand of pine trees off in the distance, beyond the tall grass."
data/quic360/train/images/8727278754_23c70a9d35_o.jpg,weather,The sky is covered with a layer of thick white clouds and some blue sky showing.
data/quic360/train/images/2420346496_fe39217d9e_k.jpg,interior,This appears to be taken inside of an old style brick building with wood floors.
data/quic360/train/images/3750267898_05e120b9be_k.jpg,interior,It is beautified with water pods design lightings and tress
data/quic360/train/images/50175522968_688ea4a6e4_o.jpg,weather,"There is lots of sunshine, blue skies, and some white scattered clouds above."
data/quic360/train/images/3471911788_673fd4bf4d_k.jpg,weather,The weather appears very dry and warm in the middle of the desert.  No clouds at all are seen in the sky.
data/quic360/train/images/27635146147_85946ca9d9_o.jpg,location,The land below from the lighthouse is a rocky cliffside and a large ocean on the edge.
data/quic360/train/images/50872248193_bc3dac0253_o.jpg,art,"There are sharp and distinctive Asian symbols that are painted across the various buildings, artistic sculptures, boards, and lanterns presented in the picture."
data/quic360/train/images/2311782006_762f53c067_o.jpg,art,"Upon looking upwards towards the overhang that towers above the bleachers for viewing, one can see an 'Oklahoma Sooners' logo that is painted in opposing corners to suggest who this stadium is affiliated with."
data/quic360/train/images/6108824501_91f1953acc_o.jpg,location,The area is a small pier next to some large attractions by the water. The city is very busy with life happening.
data/quic360/train/images/29546213287_209f4d7287_o.jpg,trees,there are various types of trees with green leaves and grasses
data/quic360/train/images/26799084342_099f71f865_f.jpg,garden,there are various types of flowers along the pathway which are trimmed very well
data/quic360/train/images/38250591732_0c0ff9421d_f.jpg,trees,"There is one very tall pine tree that is in the corner, where two sides of the building come together. It is taller than the roof of the building behind it."
data/quic360/train/images/24108367280_576c86cffa_f.jpg,interior,It is beautified with colorful tiles and the walls have beautiful designs
data/quic360/train/images/25677812723_0a89b07fbb_o.jpg,trees,"Tall pine trees, ferns, shrubs, and related green vegetation fully plots the coastline along the river way as far as the mainland is exposed to the ocean."
data/quic360/train/images/27082737883_057130766b_o.jpg,weather,The weather is very calm and the sky is very bright that there is no cloud on sight.
data/quic360/train/images/3644676526_d68346030c_o.jpg,happenings,Along the ground there are people walking on the streets and many cars driving.  It seems pretty chaotic in the middle of the large city.
data/quic360/train/images/8611564547_d37019ee5c_b.jpg,activity,There are several people down on the bank of the lake standing around. Some kayaks or canoes are on the edge of the lake.
data/quic360/train/images/36340491796_838acbb78e_f.jpg,trees,There is a row of short trees lining the side of the road. They have green leaves with purple flowers at the top.
data/quic360/train/images/3092377444_06159d2eb8_o.jpg,lake,A large town is seen next to a large lake.  Some bridges and places for ships to dock are seen along it's edge.
data/quic360/train/images/48451277551_27c72ae348_f.jpg,weather,The weather looks warm and beautiful with a few fair weather clouds in the sky.
data/quic360/train/images/5838985312_36e9cf7a03_o.jpg,weather,"It is a very bright, sunny day with a bright blue sky. There are a few light white clouds."
data/quic360/train/images/33511062686_3d4d724f3f_o.jpg,weather,Recent enough snows have fallen. Skies here are fairly sunny with only wispy white clouds visible. Unlikely to be much snow soon again.
data/quic360/train/images/29091406304_d6c8a09e8e_o.jpg,weather,The sun is setting between two buildings. It is tucked behind some grey clouds.
data/quic360/train/images/8414048994_3d69a37cb8_f.jpg,lake,"This is a small lake that is surrounded by mountains on one side, and a rocky coast on the other."
data/quic360/train/images/35895411151_e8054b21fb_o.jpg,happenings,The city has a large event as a lot of people are attending with the bright and colorful flags.
data/quic360/train/images/11966913723_fc3b5880a9_f.jpg,trees,There are trees lining the walkways that are lit up with blue Christmas lights. The trees aren't too big and are have skinny trunks.
data/quic360/train/images/4977745204_3e2653718a_o.jpg,furniture,There is a black shelf with several drawers against the wall towards the passenger side of the vehicle.
data/quic360/train/images/4123499801_6864bd11ef_o.jpg,location,A bus stop is seen here. A low building with blue top and light or white painted lower parts is seen amid an area where many busses are seen.
data/quic360/train/images/3459665620_72fc91bea2_k.jpg,location,"The area here is a part of a park, with mown grass, well growing trees a gazebo and all the things you'd expect in a park."
data/quic360/train/images/3444649557_01cfdc4d11_o.jpg,building,There are several apartment buildings or condos around a central town square area with some shops underneath the living areas.
data/quic360/train/images/42157954161_6c92277812_o.jpg,arthitecture,This looks like a very old house that was built hundreds of years ago.  There is a stone fireplace and chimney in the center of the room that everything else surrounds.
data/quic360/train/images/6385886313_34e3929084_5k.jpg,paintings,"The painting that has been done on all surfaces of a four walled room is very messy in design, but it has clear elements of human form within the swirls and mess of the painting. There are hands and feet very visible and blended in with dribbles and swirls of neutral colors. The ceiling isn't as well painted because it just looks more like abstracts slashes of paint."
data/quic360/train/images/712734979_85c1503cb5_k.jpg,mountains,There are tree covered mountains in low rolling mounds as well as some that are the color and sand and streching out for long distances on the horizon.
data/quic360/train/images/36795991422_f30bdfd1ee_o.jpg,interior,"Inside has different levels of seating, with lots of banners advertising different things, lots of stage lights mounted from the ceiling facing the center ground level."
data/quic360/train/images/6864672484_53969a894f_o.jpg,weather,"The sky is mainly gray clouds with an overcast, but the sun is still bright outside."
data/quic360/train/images/31358000267_d6c7f09e56_o.jpg,mountains,There is a tall cliff rising high above the beach.
data/quic360/train/images/49161915338_a71613258f_f.jpg,monuments,There is a wooden post with a sign attached to it.
data/quic360/train/images/5020643240_e45d050df5_k.jpg,small objects,"To the side in one of the corners of the courtyard/ driveway pictured, one can see that there are scattered children's toys (like a tricycle) moved to the side and bunched together."
data/quic360/train/images/16141326099_7c1004921c_3k.jpg,trees,This appears to be in a tropical location because of the tall palm trees that line the beach
data/quic360/train/images/8637441319_d9d299056e_o.jpg,weather,"Though skies are darkening, they appear to be almost a deep navy blue, no clouds are visible, meaning it's likely the moon or stars will soon be visible, rain is unlikely."
data/quic360/train/images/48261173887_219dc42526_o.jpg,trees,There are a few trees in planted planned areas around the buildings. Some are near the statue and others are far off on the streets in the distance.
data/quic360/train/images/50125852077_f5c246e91f_f.jpg,monuments,At the front of the church is a figure of Jesus Christ hanging onto the cross above the painting.
data/quic360/train/images/45978213965_3a27017b91_o.jpg,landscape,"Though the scene is empty, thousands of footprints dot the landscape."
data/quic360/train/images/4868531463_681f458d03_o.jpg,trees,Evergreen trees grow in low form near the bench areas at a slight elevation here. They are deep green in color.
data/quic360/train/images/5465553177_80a5acaf8d_h.jpg,art,"On top of the theatre is a round, circular painting depicting beautiful images that seem religious in nature."
data/quic360/train/images/24468511413_cce5e70a25_o.jpg,arthitecture,There are wooden docking poles all around as well as a dock. There is a small wooden shed that is brown and a red shipping container as well.
data/quic360/train/images/15605642132_6e78df068d_o.jpg,landscape,There is a variety of trees growing in close proximity to each other.
data/quic360/train/images/12622496305_48fd771c53_o.jpg,location,"The venue is a zoo located in a town, as there are animals inside a fenced enclosure."
data/quic360/train/images/15907808301_25f85ab75b_f.jpg,sea,"From the top view from where this image was captured, one side of the featured island's coastline can be seen being struck by the water water coming from waves from the seas stretching as far as the horizon."
data/quic360/train/images/41033456265_9d8d71de5f_f.jpg,trees,Dozens of well-trimmed and attractive trees in various colors are seen along the suburban roadway.
data/quic360/train/images/34368620615_e08c8fdddd_f.jpg,weather,"The sky is clear and blue, and the sun is shining brightly."
data/quic360/train/images/730098055_a4ec0b7870_o.jpg,trees,"There is a forest of deciduous trees. There are many trees, but they are not all right on top of each other. They are tall, with green leaves."
data/quic360/train/images/4591366575_ba277ca56b_6k.jpg,furniture,"Many chrome metallic chairs are seen in the open area here, used for sitting on while dining, their hard surfaces though, don't invite lingering."
data/quic360/train/images/37673816141_2b793487ef_o.jpg,street,The road is very calm as there are no other cars. The only other thing is that there's a man.
data/quic360/train/images/41774087714_4d4e8b29b9_o.jpg,weather,"The weather is very sunny, with lots of blue sky above. The sun is casting a shadow on the ground."
data/quic360/train/images/1095807793_6f8ece4594_o.jpg,houses,The houses located near the river looks very historic and beautiful and the outlook was neat.
data/quic360/train/images/24871146157_f7aca942b3_o.jpg,weather,Bright sky blue sky above has only the faintest wisp of clouds or smoke in it. This means the day would be a great one to play in the dangerous playground.
data/quic360/train/images/3458038833_8df7c220de_o.jpg,fashion,The clothes that are seen on the racks appear to be casual women's clothing and a few clothes for kids.
data/quic360/train/images/830518532_c6285f4a31_b.jpg,plants,A bridal bouquet is seen consisting mainly of white flowers but with at least one bright red crimson one.
data/quic360/train/images/30470296257_a6879a76f1_o.jpg,landscape,There are various rocks that can be used for rock climbing
data/quic360/train/images/540231919_58d07745aa_o.jpg,location,W. M Keck Engineering lab has a glass door beside a dark brown panel of it's side. The building though is mostly light tan in color and large.
data/quic360/train/images/29945011641_352eace5f0_h.jpg,trees,Large deciduous trees can be seen in full leaf with large domed forms in full leaf with dark gray bark on it's trunk.
data/quic360/train/images/4429032920_528a756b46_k.jpg,arthitecture,"The city skyline is standing at the other side of the river, and the buildings are illuminated."
data/quic360/train/images/6802292067_79c1b46da4_6k.jpg,interior,The walls are covered on on one side and the frame is exposed on the side facing out. They are covered with electric wires going every direction and lots of pvc piping.
data/quic360/train/images/5225490122_51bea35a2f_k.jpg,building,This is a large building with multiple brown machines. They control the heating and air conditioning. There is duct work running to sides of them.
data/quic360/train/images/22299597158_64eacf67cd_f.jpg,arthitecture,"The architecture of all of the buildings is very old world European, with many peaks on the roofs."
data/quic360/train/images/40042193321_35a80136e8_o.jpg,plants,Many large leafless trees are spread throughout the park.  A row of green pine trees lines one side of the path the person is walking on.
data/quic360/train/images/1452140972_75f862a926_o.jpg,interior,The restaurant interior is designed in shades of brown highlit by blue video screens and signs.
data/quic360/train/images/3063735839_2b23215f28_o.jpg,location,This appears to be on a college campus.  There are many buildings surrounding a central area and it looks like a place where people would come to learn things.
data/quic360/train/images/3838093198_72e6ff68ea_o.jpg,activity,There are paved brick walking paths in a park or garden that people can use to see some of the flowers that are planted.
data/quic360/train/images/2428568318_899b3395a2_k.jpg,interior,"The interior has stone walls behind the cylinders with a few rectangular cut outs. On one side of the structure, there is a large stone placed between two of the columns."
data/quic360/train/images/32042353073_1868d9dff6_o.jpg,furniture,In the outdoor area of the cafe are some metal chairs and tables. null of them have been used.
data/quic360/train/images/7510392846_38e6391a76_o.jpg,building,A white building that is long and narrow and appears to be a barn. It has a red Spanish style roof.
data/quic360/train/images/32099787344_563d9f1f8b_o.jpg,interior,"There are many decorations and various objects inside this building, such as small statues, animal horns, and wood carvings. Some of the objects are placed on the floor and others are on top of tables."
data/quic360/train/images/2504599050_1917752b5f_6k.jpg,building,"Just off toward the horizon, several tall residential buildings can be seen."
data/quic360/train/images/14787857408_e6481761a0_f.jpg,sea,"The ocean can be seen, surrounding the sandy landscape at all sides."
data/quic360/train/images/2692541196_89e8f4afb5_k.jpg,weather,The weather feels like it is warm and tropical due to the tropical plants lush foliage that is seen.
data/quic360/train/images/7517739660_59dc347cdb_o.jpg,plants,"There is a wide array of plants and vegetation in the scene. Some of potted and some are free growing planted straight into the earth. There are large, mature trees planted in the scene along a fence line and ringing the central clearing, as well as overgrown bushes growing from pots. The vegetation is so thick there is a not a lot of light coming into the center of the scene. It appears to be darker than areas outside of the garden."
data/quic360/train/images/50748887747_2381813d7a_o.jpg,location,"This is an open city plaza, a spot ornately decorated with various fountains and ponds, various tree planting, and a lot of concrete."
data/quic360/train/images/45262735701_a0ee6ae51a_f.jpg,arthitecture,"The build is an office or mechanical room of some sort, with lots of metal, big steel boxes with buttons and knobs, a short ceiling and walls painted blue, and short dark gray carpet. It looks very industrial."
data/quic360/train/images/36927774963_bc9dcd9c25_f.jpg,sea,A very large ocean is seen just down the hill and surrounding the lighthouse in the distance.
data/quic360/train/images/9303281926_b64f2052c6_o.jpg,people,A few people are seen and are probably there to take a tour of the large building.
data/quic360/train/images/27123885550_6b6a6722cd_o.jpg,weather,its show the summer season as indicated by the sun light and clear sky
data/quic360/train/images/8232043853_def8b012f8_h.jpg,people,There are a couple small groups of people standing at the top of the sandy shorline looking out onto the dried up river bed.
data/quic360/train/images/2261803987_11b1b5e5a1_5k.jpg,location,The location is a large field with no buildings for miles. There are some fences and a few trees.
data/quic360/train/images/34305457652_8f5caf08cd_o.jpg,building,The buildings are located in this forest area which means shops hotels etc for visitors needs.
data/quic360/train/images/8774252399_6eb921272f_o.jpg,people,There is a woman in a gray jacket standing in the field.
data/quic360/train/images/41494789520_324c603550_f.jpg,weather,The weather  looks like too hot and the sunny type of weather is suits the view of the location.
data/quic360/train/images/2968732559_add3788b18_k.jpg,accidents,A banner hanging off the top pew advertising the church's name and address can be seen.
data/quic360/train/images/4124826672_81b63ea3fb_o.jpg,paintings,"There are several paintings around the building, hanging on the walls. They are all in ornate frames. They are spaced quite far apart."
data/quic360/train/images/34430794924_f91a5e0877_f.jpg,trees,There are trees lining the sidewalk by the outdoor tables of the restaurant. They are fairly tall and spaced apart with lush green leaves at the top.
data/quic360/train/images/3571653915_e0ea27701a_k.jpg,art,"A decorative small urn or pot sits on a small table by a framed picture. The pot is gourd like, and beige in color."
data/quic360/train/images/7104124291_985748a6c7_b.jpg,people,There is a small collective group of people sitting to the side of the featured set of sculptures that appear to be in preparation of a small presentation that might be taking place.
data/quic360/train/images/3381516225_cfac4fc233_o.jpg,interior,"The inside of this building appears to be church like. it's likely now or was once a sort of church, it has high ornately designed ceilings and open areas, much as a church would."
data/quic360/train/images/4118632479_b938c13494_o.jpg,cars,"There are cars near the people parked in the lot that they are passing by, there are others here and there as well."
data/quic360/train/images/2050179925_6e00ae5d85_b.jpg,art,A large image of an angel is hanging at the front of the church with a dozen other religious themed paintings.
data/quic360/train/images/3238576325_3e701646c2_k.jpg,building,There are five buildings around all of a different color. One is a shony black glass with large blue letters across the top. The others are yellow and brown and in different spots in city.
data/quic360/train/images/2140957077_242f54ec8b_o.jpg,building,There is a white building with three windows on each level. To the right is another building that has some railings on second floor.
data/quic360/train/images/26548180396_ecb2d05b9d_o.jpg,people,"A group of people wearing black wet suit type outfits stand beside canoes. They are dressed for an outing, and ready in case their canoe falls over."
data/quic360/train/images/2477031470_70a0780d6d_k.jpg,houses,There is a house located near the lake and there is a house at the end of the path way which the people vacation can use to relax in the house.
data/quic360/train/images/40681571662_f4797bb9a0_f.jpg,small objects,"A small sign hangs crookedly on the wall, portraying a human figure slashed by a diagonal."
data/quic360/train/images/36742560353_5d747f8f2b_f.jpg,art,"Upwards, an ornate work of art, focuses on iconography. it's a cross with likely an image of Jesus. It hangs up there, in golden splendor."
data/quic360/train/images/25355572537_557888e35b_o.jpg,people,There are some people gathered around a white tented area and by ice skating rink. Others sitting on edge looking at Christmas tree.
data/quic360/train/images/15883865953_70d177dc2d_f.jpg,mountains,In the distance of this parking lot you can see a large tree and snow covered mountain looming over the area because it is so tall.
data/quic360/train/images/50796375841_46ef9f7a17_o.jpg,building,A church is nearby. it's topmost portion is at least one cross and it also has clocks and belfries. it's quite ornate and dominates the area.
data/quic360/train/images/4157329688_ecdd081791_o.jpg,plants,"Multiple little trees have been planted around the gazebo and the monument, all which seem to be fully grown."
data/quic360/train/images/4862919821_ccb752ff9b_h.jpg,trees,Through a window you can see many lime green trees growing well outside. They are likely deciduous.
data/quic360/train/images/2449794880_6ea125714a_k.jpg,landscape,the outside of the hotel is made in such a way to accommodate a pool
data/quic360/train/images/35539940433_dfd374f91a_o.jpg,people,"A few dozen people walks across the area, some young enough to be students, others old enough to be professors."
data/quic360/train/images/41932953472_10fdece095_f.jpg,monuments,There is a green jaguar statue mounted on a rock on top of a bouldered area. The jaguar appears to be staring off into the sea.
data/quic360/train/images/1451649509_f1874ccebb_o.jpg,rivers,There is a long river by the cabin that some people are riding in colorful boats to travel through it.
data/quic360/train/images/26494269329_4797d8909d_o.jpg,trees,"Tall deciduous trees can be seen beside the river. They are very tall, green trees with dark gray trunks."
data/quic360/train/images/5486510171_9c59b4de35_o.jpg,plants,A brown/red smoke bush is seen. it's strikingly dark red color and short shape seem obvious here. It is near a bridge.
data/quic360/train/images/6292326465_1babf55786_b.jpg,weather,"Blue sky is seen above thick branches of trees, bright light falls around us, indicating a cloudless day which will, at least for foreseeable future, be rain free."
data/quic360/train/images/5297499387_0455fb904d_o.jpg,weather,"Winter skies are dark here, they threaten precipitation, perhaps snow, maybe rain. it's quite dark and no sun is visible."
data/quic360/train/images/4195813380_258b696e90_k.jpg,happenings,it looks like a place where worshiping of GOD  happens
data/quic360/train/images/18049060812_6db0daa63f_f.jpg,monuments,There is a tall and ornate fountain sending sprays of foam into the air and then back into a stately pool.
data/quic360/train/images/12384309535_a0ea6397c1_o.jpg,small objects,There is a horizontal wood beam that holds multiple tools. There is a frying pan between them.
data/quic360/train/images/6802287623_e7fabe8567_6k.jpg,trains,There is a train kept stop neat in the track for the crossing for another goods train.
data/quic360/train/images/2233638300_db97cfc55c_o.jpg,fashion,There is a shiny beaded or sequced dress hanging between some plates with a price tag on it. It looks like it could be a vintage wedding dress.
data/quic360/train/images/52234251314_9f3bfa23ce_o.jpg,happenings,"There appears to be construction happening at the location of the main focus. There are large pallets of materials staged all over the street, as well as a large skiff bucket for collecting debris from what appears to be renovation materials."
data/quic360/train/images/35510991075_71d63394bf_f.jpg,plants,There are a few leafy green trees seen in the distance and grass seen all over the landscape.
data/quic360/train/images/37994431512_bb15363793_f.jpg,small objects,"On one side of the featured street, one can see hardware and related construction tools that re being used to finish the evident project on hand."
data/quic360/train/images/27747635337_fdce480788_f.jpg,street,A cobblestone street has been placed around the park looking area and is nicely paved.
data/quic360/train/images/8412290958_a9f2ab430f_h.jpg,street,This is on a small brick covered street in a very small town with some small stores and a few houses surrounding a square with a fountain in it.
data/quic360/train/images/23109179979_49fe65bed4_3k.jpg,arthitecture,By the tall moss covered tree is a small green table that you can rest and eat underneath.
data/quic360/train/images/43914023755_d8dc874852_o.jpg,trees,"There are lots of tall bushy trees everywhere in close proximity of each other. it's a forest, but the trees have skinny trunks, and all the leaves are green."
data/quic360/train/images/32421183931_32bae072bb_f.jpg,building,There is a stacked factory beyond the sea. It is causing smoke to come out.
data/quic360/train/images/4628782783_0dbc221f91_k.jpg,building,"There are two buildings in the two, as they are sitting across from each other."
data/quic360/train/images/44952891251_b5c768979b_o.jpg,furniture,"Chairs, stools, and other furniture is located outside. These are near restaurants so patrons can sit outside if they choose to dine there or have a drink there."
data/quic360/train/images/28841580972_f832375aa8_o.jpg,weather,it clearly shows the summer season since the cloud is clear
data/quic360/train/images/17107341175_92ddfd30bc_o.jpg,weather,"Gray clouds show overhead, perhaps remnants or continuing sources of the rain that has roiled the river water here."
data/quic360/train/images/7418339068_865bc4435c_o.jpg,lake,"The water that the dock connects to is flat and empty, without a single boat currently visible."
data/quic360/train/images/6076041146_fd29dbe8dc_k.jpg,paintings,"On a wall, visible through a door, is a sort of colored painting, showing on the wall, featuring teal, pink, and various greens."
data/quic360/train/images/3509964556_3a5354429d_k.jpg,weather,The weather is pretty clear. There are some wispy clouds over a tall mountain in the far distance.
data/quic360/train/images/7691309816_3320530bea_o.jpg,happenings,"There is not a lot happening at this location. There is just a person sitting on a large rock, and a small waterfall that flows into a creek area."
data/quic360/train/images/4567352501_ac51f02c96_k.jpg,landscape,"The land has a gray brick path that is wide and circular in the center and extends through the forest, with some steps going slightly uphill. The area is well maintained with no overgrowth or trash."
data/quic360/train/images/48369548386_c3fc1c5ec1_o.jpg,interior,"It is beautified with colorful tiles, flowers, and well-finished walls"
data/quic360/train/images/19285131072_fe513e4afc_o.jpg,weather,The weather appears cold and dry with some snow seen on the higher mountains.  A few small clouds are seen in a blue sky.
data/quic360/train/images/3329921075_ae19d615b6_b.jpg,location,There are many buildings around a central square area which probably means this site is in Europe somewhere.
data/quic360/train/images/48523322736_b525c2a970_o.jpg,street,"The street is lengthy going perpendicular with the school, and has double yellow lines in the center. It has a few cars parked on it."
data/quic360/train/images/5101965421_7cc2b295aa_o.jpg,what they are doing,The people that are in the center of the room have all gathered to eat dinner.  They are eating and talking to each other.
data/quic360/train/images/27308890224_984d1b8f22_f.jpg,building,"A rock sided building here contains at least one bell tower or belfry like structure, leading to believe it might have some religious type connection, perhaps at least a chapel."
data/quic360/train/images/49685602697_5dca892d20_o.jpg,street,This is an empty street paved with black pavement. It goes straight in one direction and then intersects with anothe street at the other end.
data/quic360/train/images/2756326226_6a85428cec_k.jpg,weather,"It appears to be a semi cloudy day, but still the sunshine is predominant as you can see it reflecting on the water and the field of flowers displayed in this photo."
data/quic360/train/images/35828002501_3cabfb18b7_o.jpg,weather,The weather is mostly grey clouds and rain in the far distance. There is a little blue sky shining in spots.
data/quic360/train/images/4072798410_210f1299f9_k.jpg,furniture,there is various furniture placed inside the building such as chairs and tables
data/quic360/train/images/2945518874_73042ce126_o.jpg,weather,"The sky is overcast, and it looks like it rained recently."
data/quic360/train/images/5228406939_b479137424_z.jpg,activity,The people seem to leave the factory after a long day of work
data/quic360/train/images/2338127501_733c93446b_o.jpg,mountains,"In the distance you can see at least a couple of mountain tops, They are sharp peaked, sierra like in structure."
data/quic360/train/images/49785007913_baebb97fd0_f.jpg,weather,The weather is clear and sunny but cool because I can see several people wearing coats and hats.
data/quic360/train/images/4172161968_9bf1d1df62_o.jpg,arthitecture,"The building has a dome like ceiling with exposed steel beams. There are seats in the middle that are all silver color, and more seats toward the back in red color. There are lots of beams over the stage area holding up various colored lights. The feel is very industrial-like."
data/quic360/train/images/48402031847_dc926f1375_o.jpg,cars,There are a few scattered cars parked in the parking lot of a commercial looking area with a tall tower looking down at it.
data/quic360/train/images/32145195354_d9ac1c3b6d_f.jpg,weather,Because of the fog and low clouds that are seen it appears very damp and chilly.
data/quic360/train/images/3311528171_3b6d448413_o.jpg,people,There is a man pushing a green trashcan alongside the street by hard rock cafe. Others are walking by corner of building and some crossing in front of cars.
data/quic360/train/images/48068593533_43babf7f4a_f.jpg,weather,It is the summer season due to the clear weather and the blossom of flowers
data/quic360/train/images/13517809023_f49228b3ec_o.jpg,building,There are a row of small vintage cottages that make up a neighborhood. A car is parked by one of the houses.
data/quic360/train/images/35600549353_8f499caf3c_o.jpg,sea,there is a large water body maybe ocean or sea as indicated by the large boat
data/quic360/train/images/29270080474_cfb57d2cc1_o.jpg,what they are doing,There are a few people that are hiking on the side of the mountain with snow gear and warm clothing
data/quic360/train/images/8665429653_ed9cbc9f51_k.jpg,building,The building is located near the swimming pool is used to changing the dress and get ready for swim suit.
data/quic360/train/images/33635297123_f49323ed8b_o.jpg,people,"persons wearing white aprons and black shirts that say 'send a salami' on their backs are worker and waiters here. They are at work, serving patrons."
data/quic360/train/images/20788634342_5f2b770c0c_f.jpg,arthitecture,Most of the area architecture is mounted on posts or columns to afford some protection against hurricanes.
data/quic360/train/images/28592598340_395a3e091f_o.jpg,location,Looking out the many windows that line one of the graffiti covered walls you can see trees outside which makes me believe this is on the edge of a larger town or city that has had some economic hardship.
data/quic360/train/images/32341002670_6e00e2ca6c_o.jpg,people,Hundreds of observers encircle the sculpture from a far distance.
data/quic360/train/images/27379509356_7423583d16_o.jpg,people,There are two people that are discussing something with each other. One is an older woman and the other is a younger male. THey appear to be either heading down the stone steps toward the river or just have come up from it. They appear to be enjoying the view from the stairway into the landscape of the scene.
data/quic360/train/images/4123499795_ab92ebb8d6_o.jpg,building,"This is a hotel that is many stories high, and has a lettered sign for the hotel on the roof."
data/quic360/train/images/32744829021_57fdc736ba_o.jpg,people,"People wearing hats are visible here, They take photos, one wears a blue shirt, the other a black one, both short sleeved."
data/quic360/train/images/2767546100_1fae5a3ecb_k.jpg,activity,The people that are in the street are doing some kind of performance that involves elaborate and brightly colored costumes.
data/quic360/train/images/4703688897_5f04a20afc_o.jpg,building,There is a small building by the lake that is used to store some of the boats.
data/quic360/train/images/11120653406_e3def2e169_k.jpg,arthitecture,A bricked building has a few arched doors and a small staircase leading to entrance. There is a round spiral above both doors.
data/quic360/train/images/34587518184_1f9e4c9eac_o.jpg,what they are doing,Most people are shopping or walking by.  A couple of men are doing graffiti art on a short wall.
